candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason
8-15-security-guardrails-and-red-team__dependabot,Dependabot,"8.15 Security, guardrails and red team",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Dependabot improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-15-security-guardrails-and-red-team__context-firewall,Context Firewall,"8.15 Security, guardrails and red team",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Context Firewall improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",SECURITY,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-15-security-guardrails-and-red-team__prompt-injection-defenses,Prompt injection defenses,"8.15 Security, guardrails and red team",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Prompt injection defenses improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",SECURITY,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-15-security-guardrails-and-red-team__data-poisoning-detection,Data poisoning detection,"8.15 Security, guardrails and red team",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Data poisoning detection improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",SECURITY,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-15-security-guardrails-and-red-team__source-poisoning-detection,Source poisoning detection,"8.15 Security, guardrails and red team",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Source poisoning detection improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",SECURITY,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-15-security-guardrails-and-red-team__jailbreak-resistant-tool-policy,Jailbreak-resistant tool policy,"8.15 Security, guardrails and red team",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Jailbreak-resistant tool policy improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",SECURITY,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__mcp,MCP,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether MCP improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__secure-mcp-gateway,Secure MCP gateway,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Secure MCP gateway improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__openapi-tool-calling,OpenAPI tool calling,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether OpenAPI tool calling improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__function-calling,Function calling,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Function calling improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__langchain-tools,LangChain Tools,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LangChain Tools improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__llamaindex-tools,LlamaIndex Tools,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LlamaIndex Tools improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__semantic-kernel-plugins,Semantic Kernel plugins,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Semantic Kernel plugins improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__temporal-activities,Temporal activities,"8.16 MCP, tools and agent protocols",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Temporal activities improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-16-mcp-tools-and-agent-protocols__rest-tools,REST tools,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether REST tools improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__grpc-tools,gRPC tools,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether gRPC tools improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__a2a-agent-to-agent-protocol,A2A / Agent-to-Agent Protocol,"8.16 MCP, tools and agent protocols",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether A2A / Agent-to-Agent Protocol improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-16-mcp-tools-and-agent-protocols__agntcy-agent-connect,AGNTCY / Agent Connect,"8.16 MCP, tools and agent protocols",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether AGNTCY / Agent Connect improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-16-mcp-tools-and-agent-protocols__tool-allowlist,tool allowlist,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether tool allowlist improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__tool-schema-validation,tool schema validation,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether tool schema validation improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__tool-audit-ledger,tool audit ledger,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether tool audit ledger improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-16-mcp-tools-and-agent-protocols__agent-blast-radius-controls,agent blast-radius controls,"8.16 MCP, tools and agent protocols",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether agent blast-radius controls improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__toon,TOON,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether TOON improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__tron,TRON,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether TRON improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__json,JSON,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether JSON improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__yaml,YAML,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether YAML improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__markdown-tables,Markdown tables,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Markdown tables improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__csv-tsv,CSV/TSV,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether CSV/TSV improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__xml-tags,XML tags,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether XML tags improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__json-lines-ndjson,JSON Lines / NDJSON,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether JSON Lines / NDJSON improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__protocol-buffers,Protocol Buffers,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Protocol Buffers improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__messagepack,MessagePack,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether MessagePack improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__avro,Avro,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Avro improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__apache-arrow,Apache Arrow,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Apache Arrow improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__parquet,Parquet,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Parquet improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__pydantic-json-schema,Pydantic JSON Schema,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Pydantic JSON Schema improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__json-schema-constrained-decoding,JSON Schema constrained decoding,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether JSON Schema constrained decoding improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__instructor,Instructor,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Instructor improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
